Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	peptide cross-linking (GO:0018149)	4/31	2.701933e-05	2.561587e-02	0	0	2.699286e+01	2.839368e+02	SPRR2E;TGM1;SPRR1A;IVL
GO_Biological_Process_2021	regulation of homotypic cell-cell adhesion (GO:0034110)	3/13	4.819529e-05	2.561587e-02	0	0	5.421000e+01	5.388609e+02	BLK;SYK;RDX
GO_Biological_Process_2021	positive regulation of leukocyte degranulation (GO:0043302)	3/14	6.108713e-05	2.561587e-02	0	0	4.927934e+01	4.781677e+02	FGR;SYK;F2RL1
GO_Biological_Process_2021	regulation of mast cell degranulation (GO:0043304)	3/16	9.320881e-05	2.874748e-02	0	0	4.169371e+01	3.869455e+02	BLK;FGR;SYK
GO_Biological_Process_2021	cellular response to copper ion (GO:0071280)	3/19	1.593039e-04	2.874748e-02	0	0	3.387102e+01	2.961918e+02	MT2A;MT3;SNCA
GO_Biological_Process_2021	regulation of platelet activation (GO:0010543)	3/22	2.500693e-04	2.874748e-02	0	0	2.851866e+01	2.365273e+02	BLK;SYK;F2
GO_Biological_Process_2021	positive regulation of protein phosphorylation (GO:0001934)	9/371	2.585508e-04	2.874748e-02	0	0	4.667579e+00	3.855615e+01	TCL1B;CD4;RALB;DGKQ;TXN;IQGAP1;F2;MT3;SNCA
GO_Biological_Process_2021	response to copper ion (GO:0046688)	3/23	2.863990e-04	2.874748e-02	0	0	2.709136e+01	2.210147e+02	MT2A;MT3;SNCA
GO_Biological_Process_2021	triglyceride catabolic process (GO:0019433)	3/23	2.863990e-04	2.874748e-02	0	0	2.709136e+01	2.210147e+02	FABP2;LIPC;PNPLA4
GO_Biological_Process_2021	antigen processing and presentation of lipid antigen via MHC class Ib (GO:0048003)	2/5	3.129079e-04	2.874748e-02	0	0	1.194234e+02	9.636995e+02	CD1E;CD1B
GO_Biological_Process_2021	antigen processing and presentation, endogenous lipid antigen via MHC class Ib (GO:0048006)	2/5	3.129079e-04	2.874748e-02	0	0	1.194234e+02	9.636995e+02	CD1E;CD1B
GO_Biological_Process_2021	antigen processing and presentation, exogenous lipid antigen via MHC class Ib (GO:0048007)	2/5	3.129079e-04	2.874748e-02	0	0	1.194234e+02	9.636995e+02	CD1E;CD1B
GO_Biological_Process_2021	positive regulation of mast cell activation involved in immune response (GO:0033008)	2/5	3.129079e-04	2.874748e-02	0	0	1.194234e+02	9.636995e+02	FGR;SYK
GO_Biological_Process_2021	innate immune response (GO:0045087)	8/302	3.199243e-04	2.874748e-02	0	0	5.077551e+00	4.086122e+01	CFD;BLK;FGR;SYK;MX1;IFIT1;S100B;SNCA
GO_Biological_Process_2021	regulation by virus of viral protein levels in host cell (GO:0046719)	2/7	6.522632e-04	5.190246e-02	0	0	7.164685e+01	5.255341e+02	STAT1;IFIT1
GO_Biological_Process_2021	fatty acid biosynthetic process (GO:0006633)	4/71	7.013846e-04	5.190246e-02	0	0	1.085581e+01	7.883984e+01	LIPC;HPGD;DEGS1;FADS1
GO_Biological_Process_2021	response to metal ion (GO:0010038)	4/71	7.013846e-04	5.190246e-02	0	0	1.085581e+01	7.883984e+01	MT2A;TNNT2;MT3;SNCA
GO_Biological_Process_2021	Fc receptor mediated stimulatory signaling pathway (GO:0002431)	4/74	8.198813e-04	5.370348e-02	0	0	1.038899e+01	7.382781e+01	FGR;BLK;MYO1C;SYK
GO_Biological_Process_2021	positive regulation of calcium ion transport into cytosol (GO:0010524)	3/34	9.249472e-04	5.370348e-02	0	0	1.746862e+01	1.220318e+02	P2RX3;F2;SNCA
GO_Biological_Process_2021	acylglycerol catabolic process (GO:0046464)	3/35	1.007519e-03	5.370348e-02	0	0	1.692188e+01	1.167654e+02	FABP2;LIPC;PNPLA4
GO_Biological_Process_2021	adult heart development (GO:0007512)	2/9	1.109929e-03	5.370348e-02	0	0	5.117117e+01	3.481410e+02	APELA;MYH7
GO_Biological_Process_2021	negative regulation of exocytosis (GO:0045920)	2/9	1.109929e-03	5.370348e-02	0	0	5.117117e+01	3.481410e+02	VPS4B;SNCA
GO_Biological_Process_2021	regulation of leukocyte degranulation (GO:0043300)	2/9	1.109929e-03	5.370348e-02	0	0	5.117117e+01	3.481410e+02	BLK;SYK
GO_Biological_Process_2021	response to type I interferon (GO:0034340)	2/9	1.109929e-03	5.370348e-02	0	0	5.117117e+01	3.481410e+02	MX1;IFIT1
GO_Biological_Process_2021	positive regulation of mast cell degranulation (GO:0043306)	2/9	1.109929e-03	5.370348e-02	0	0	5.117117e+01	3.481410e+02	FGR;SYK
GO_Biological_Process_2021	unsaturated fatty acid biosynthetic process (GO:0006636)	2/9	1.109929e-03	5.370348e-02	0	0	5.117117e+01	3.481410e+02	DEGS1;FADS1
GO_Biological_Process_2021	actin-myosin filament sliding (GO:0033275)	3/38	1.282736e-03	5.763152e-02	0	0	1.546909e+01	1.030050e+02	TPM3;TNNT2;MYH7
GO_Biological_Process_2021	muscle filament sliding (GO:0030049)	3/38	1.282736e-03	5.763152e-02	0	0	1.546909e+01	1.030050e+02	TPM3;TNNT2;MYH7
GO_Biological_Process_2021	keratinocyte differentiation (GO:0030216)	3/41	1.601103e-03	6.830707e-02	0	0	1.424569e+01	9.170042e+01	TGM1;SPRR1A;IVL
GO_Biological_Process_2021	regulation of coagulation (GO:0050818)	2/11	1.683243e-03	6.830707e-02	0	0	3.979580e+01	2.541771e+02	F2RL1;F2
GO_Biological_Process_2021	regulation of myeloid leukocyte mediated immunity (GO:0002886)	2/11	1.683243e-03	6.830707e-02	0	0	3.979580e+01	2.541771e+02	BLK;SYK
GO_Biological_Process_2021	positive regulation of protein kinase activity (GO:0045860)	5/154	1.826165e-03	7.179111e-02	0	0	6.132861e+00	3.867098e+01	TCL1B;CD4;RALB;IQGAP1;SNCA
GO_Biological_Process_2021	cell cycle checkpoint signaling (GO:0000075)	2/12	2.012448e-03	7.446056e-02	0	0	3.581441e+01	2.223503e+02	WEE2;BUB1B
GO_Biological_Process_2021	negative regulation of oxidoreductase activity (GO:0051354)	2/12	2.012448e-03	7.446056e-02	0	0	3.581441e+01	2.223503e+02	MT3;SNCA
GO_Biological_Process_2021	regulation of ERK1 and ERK2 cascade (GO:0070372)	6/238	2.336381e-03	8.249899e-02	0	0	4.750645e+00	2.878488e+01	APELA;CD4;SYK;FSHR;F2RL1;MT3
GO_Biological_Process_2021	response to nitric oxide (GO:0071731)	2/13	2.369586e-03	8.249899e-02	0	0	3.255692e+01	1.968079e+02	TXN;MT3
GO_Biological_Process_2021	receptor internalization (GO:0031623)	3/49	2.678111e-03	8.249899e-02	0	0	1.176344e+01	6.967066e+01	SYK;MX1;SNCA
GO_Biological_Process_2021	positive regulation of reactive oxygen species metabolic process (GO:2000379)	3/49	2.678111e-03	8.249899e-02	0	0	1.176344e+01	6.967066e+01	SYK;F2RL1;F2
GO_Biological_Process_2021	cytokine-mediated signaling pathway (GO:0019221)	10/621	2.738006e-03	8.249899e-02	0	0	3.062940e+00	1.807295e+01	MT2A;CD4;PSMD7;SYK;STAT1;CFL1;MX1;RORC;IFIT1;MT3
GO_Biological_Process_2021	antiviral innate immune response (GO:0140374)	2/14	2.754338e-03	8.249899e-02	0	0	2.984234e+01	1.759080e+02	MX1;IFIT1
GO_Biological_Process_2021	regulation of lipase activity (GO:0060191)	2/14	2.754338e-03	8.249899e-02	0	0	2.984234e+01	1.759080e+02	LIPC;SNCA
GO_Biological_Process_2021	positive regulation of superoxide anion generation (GO:0032930)	2/14	2.754338e-03	8.249899e-02	0	0	2.984234e+01	1.759080e+02	SYK;F2RL1
GO_Biological_Process_2021	positive regulation of ERK1 and ERK2 cascade (GO:0070374)	5/172	2.950302e-03	8.631350e-02	0	0	5.466844e+00	3.184900e+01	APELA;CD4;FSHR;F2RL1;MT3
GO_Biological_Process_2021	cellular response to exogenous dsRNA (GO:0071360)	2/15	3.166385e-03	8.659376e-02	0	0	2.754539e+01	1.585283e+02	RALB;IFIT1
GO_Biological_Process_2021	regulation of superoxide anion generation (GO:0032928)	2/15	3.166385e-03	8.659376e-02	0	0	2.754539e+01	1.585283e+02	SYK;F2RL1
GO_Biological_Process_2021	interleukin-27-mediated signaling pathway (GO:0070106)	2/15	3.166385e-03	8.659376e-02	0	0	2.754539e+01	1.585283e+02	STAT1;MX1
GO_Biological_Process_2021	epidermal cell differentiation (GO:0009913)	3/53	3.349999e-03	8.893351e-02	0	0	1.082018e+01	6.166200e+01	TGM1;SPRR1A;IVL
GO_Biological_Process_2021	regulation of protein kinase activity (GO:0045859)	4/110	3.522136e-03	8.893351e-02	0	0	6.848191e+00	3.868329e+01	FGR;CD4;IQGAP1;SNCA
GO_Biological_Process_2021	unsaturated fatty acid metabolic process (GO:0033559)	3/54	3.532604e-03	8.893351e-02	0	0	1.060749e+01	5.988690e+01	EPHX1;DEGS1;FADS1
GO_Biological_Process_2021	neutrophil activation (GO:0042119)	2/16	3.605413e-03	8.893351e-02	0	0	2.557658e+01	1.438764e+02	SYK;F2RL1
GO_Biological_Process_2021	response to organophosphorus (GO:0046683)	2/16	3.605413e-03	8.893351e-02	0	0	2.557658e+01	1.438764e+02	STAT1;DGKQ
GO_Biological_Process_2021	triglyceride metabolic process (GO:0006641)	3/55	3.721186e-03	8.928586e-02	0	0	1.040297e+01	5.819124e+01	FABP2;LIPC;PNPLA4
GO_Biological_Process_2021	positive regulation of intracellular signal transduction (GO:1902533)	9/546	3.819606e-03	8.928586e-02	0	0	3.118285e+00	1.736139e+01	FGR;CD4;P2RX3;FSHR;AKR1C2;F2RL1;TXN;IQGAP1;S100B
GO_Biological_Process_2021	peptidyl-tyrosine modification (GO:0018212)	3/56	3.915804e-03	8.928586e-02	0	0	1.020617e+01	5.657012e+01	FGR;BLK;SYK
GO_Biological_Process_2021	negative regulation of ATPase activity (GO:0032780)	2/17	4.071108e-03	8.928586e-02	0	0	2.387027e+01	1.313782e+02	TNNT2;IFIT1
GO_Biological_Process_2021	response to purine-containing compound (GO:0014074)	2/17	4.071108e-03	8.928586e-02	0	0	2.387027e+01	1.313782e+02	STAT1;DGKQ
GO_Biological_Process_2021	regulation of reactive oxygen species metabolic process (GO:2000377)	3/57	4.116518e-03	8.928586e-02	0	0	1.001667e+01	5.501902e+01	F2;MT3;SNCA
GO_Biological_Process_2021	icosanoid metabolic process (GO:0006690)	3/57	4.116518e-03	8.928586e-02	0	0	1.001667e+01	5.501902e+01	HPGD;EPHX1;FADS1
GO_Biological_Process_2021	positive regulation of cell migration (GO:0030335)	6/269	4.264881e-03	8.969462e-02	0	0	4.184073e+00	2.283391e+01	FGR;APELA;MYO1C;CEACAM6;RDX;F2RL1
GO_Biological_Process_2021	receptor metabolic process (GO:0043112)	3/58	4.323383e-03	8.969462e-02	0	0	9.834050e+00	5.353378e+01	SYK;MX1;SNCA
GO_Biological_Process_2021	cellular response to dsRNA (GO:0071359)	2/18	4.563160e-03	8.969462e-02	0	0	2.237725e+01	1.206076e+02	RALB;IFIT1
GO_Biological_Process_2021	cellular response to zinc ion (GO:0071294)	2/18	4.563160e-03	8.969462e-02	0	0	2.237725e+01	1.206076e+02	MT2A;MT3
GO_Biological_Process_2021	regulation of platelet aggregation (GO:0090330)	2/18	4.563160e-03	8.969462e-02	0	0	2.237725e+01	1.206076e+02	BLK;SYK
GO_Biological_Process_2021	prostanoid metabolic process (GO:0006692)	2/18	4.563160e-03	8.969462e-02	0	0	2.237725e+01	1.206076e+02	HPGD;AKR1C2
GO_Biological_Process_2021	positive regulation of MAPK cascade (GO:0043410)	6/274	4.661636e-03	9.022058e-02	0	0	4.104966e+00	2.203705e+01	APELA;CD4;FSHR;F2RL1;IQGAP1;MT3
GO_Biological_Process_2021	response to ATP (GO:0033198)	2/19	5.081263e-03	9.685196e-02	0	0	2.105988e+01	1.112424e+02	P2RX3;DGKQ
GO_Biological_Process_2021	defense response to symbiont (GO:0140546)	4/124	5.389361e-03	1.011913e-01	0	0	6.044954e+00	3.157478e+01	STAT1;MX1;F2RL1;IFIT1
GO_Biological_Process_2021	cellular response to type I interferon (GO:0071357)	3/65	5.948101e-03	1.084451e-01	0	0	8.720674e+00	4.469070e+01	STAT1;MX1;IFIT1
GO_Biological_Process_2021	type I interferon signaling pathway (GO:0060337)	3/65	5.948101e-03	1.084451e-01	0	0	8.720674e+00	4.469070e+01	STAT1;MX1;IFIT1
GO_Biological_Process_2021	retinol metabolic process (GO:0042572)	2/21	6.194404e-03	1.113223e-01	0	0	1.884116e+01	9.579050e+01	RBP4;ADH6
GO_Biological_Process_2021	regulation of response to external stimulus (GO:0032101)	4/130	6.359737e-03	1.126838e-01	0	0	5.755352e+00	2.910924e+01	FGR;CMA1;F2RL1;F2
GO_Biological_Process_2021	cellular response to metal ion (GO:0071248)	4/131	6.531992e-03	1.141284e-01	0	0	5.709745e+00	2.872597e+01	MT2A;IQGAP1;MT3;SNCA
GO_Biological_Process_2021	defense response to virus (GO:0051607)	4/133	6.885737e-03	1.186611e-01	0	0	5.620653e+00	2.798131e+01	STAT1;MX1;F2RL1;IFIT1
GO_Biological_Process_2021	peptidyl-tyrosine phosphorylation (GO:0018108)	3/69	7.019532e-03	1.193320e-01	0	0	8.190496e+00	4.061715e+01	FGR;BLK;SYK
GO_Biological_Process_2021	negative regulation of viral process (GO:0048525)	3/70	7.304076e-03	1.194797e-01	0	0	8.067843e+00	3.968832e+01	STAT1;MX1;IFIT1
GO_Biological_Process_2021	positive regulation of protein modification process (GO:0031401)	5/214	7.389182e-03	1.194797e-01	0	0	4.358940e+00	2.139254e+01	CD4;RALB;TXN;F2;MT3
GO_Biological_Process_2021	regulation of steroid metabolic process (GO:0019218)	2/23	7.408122e-03	1.194797e-01	0	0	1.704505e+01	8.360899e+01	DGKQ;RORC
GO_Biological_Process_2021	mitotic cell cycle checkpoint signaling (GO:0007093)	2/23	7.408122e-03	1.194797e-01	0	0	1.704505e+01	8.360899e+01	WEE2;BUB1B
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)	3/71	7.595372e-03	1.209491e-01	0	0	7.948797e+00	3.879185e+01	FGR;MYO1C;SYK
GO_Biological_Process_2021	Fc-gamma receptor signaling pathway (GO:0038094)	3/72	7.893457e-03	1.220405e-01	0	0	7.833202e+00	3.792618e+01	FGR;MYO1C;SYK
GO_Biological_Process_2021	positive regulation of protein secretion (GO:0050714)	3/72	7.893457e-03	1.220405e-01	0	0	7.833202e+00	3.792618e+01	BLK;RBP4;F2RL1
GO_Biological_Process_2021	C21-steroid hormone metabolic process (GO:0008207)	2/24	8.051956e-03	1.220405e-01	0	0	1.626945e+01	7.844869e+01	HSD3B2;AKR1C2
GO_Biological_Process_2021	dendritic cell differentiation (GO:0097028)	2/24	8.051956e-03	1.220405e-01	0	0	1.626945e+01	7.844869e+01	BLK;F2RL1
GO_Biological_Process_2021	enzyme linked receptor protein signaling pathway (GO:0007167)	4/140	8.223164e-03	1.231517e-01	0	0	5.329466e+00	2.558570e+01	BLK;FGR;CD4;SYK
GO_Biological_Process_2021	positive regulation of cell motility (GO:2000147)	5/221	8.428003e-03	1.247344e-01	0	0	4.216178e+00	2.013729e+01	FGR;MYO1C;CEACAM6;RDX;F2RL1
GO_Biological_Process_2021	divalent inorganic cation homeostasis (GO:0072507)	2/25	8.720051e-03	1.260899e-01	0	0	1.556130e+01	7.379371e+01	MT3;SNCA
GO_Biological_Process_2021	ventricular cardiac muscle tissue development (GO:0003229)	2/25	8.720051e-03	1.260899e-01	0	0	1.556130e+01	7.379371e+01	TNNT2;MYH7
GO_Biological_Process_2021	receptor-mediated endocytosis (GO:0006898)	4/143	8.844952e-03	1.264426e-01	0	0	5.213649e+00	2.464966e+01	SYK;MX1;AP2S1;SNCA
GO_Biological_Process_2021	endothelial cell development (GO:0001885)	2/26	9.412115e-03	1.311487e-01	0	0	1.491216e+01	6.957653e+01	RDX;F2RL1
GO_Biological_Process_2021	positive regulation of T cell mediated cytotoxicity (GO:0001916)	2/26	9.412115e-03	1.311487e-01	0	0	1.491216e+01	6.957653e+01	CD1E;CD1B
GO_Biological_Process_2021	positive regulation of phosphatidylinositol 3-kinase signaling (GO:0014068)	3/77	9.486912e-03	1.311487e-01	0	0	7.302088e+00	3.401198e+01	FGR;FSHR;F2RL1
GO_Biological_Process_2021	negative regulation of catalytic activity (GO:0043086)	2/27	1.012786e-02	1.333082e-01	0	0	1.431495e+01	6.574093e+01	IFIT1;MT3
GO_Biological_Process_2021	regulation of blood coagulation (GO:0030193)	2/27	1.012786e-02	1.333082e-01	0	0	1.431495e+01	6.574093e+01	F2RL1;F2
GO_Biological_Process_2021	cellular response to cadmium ion (GO:0071276)	2/27	1.012786e-02	1.333082e-01	0	0	1.431495e+01	6.574093e+01	MT2A;MT3
GO_Biological_Process_2021	positive regulation of calcium ion transmembrane transport (GO:1904427)	2/27	1.012786e-02	1.333082e-01	0	0	1.431495e+01	6.574093e+01	F2;SNCA
GO_Biological_Process_2021	axon development (GO:0061564)	3/79	1.017296e-02	1.333082e-01	0	0	7.109211e+00	3.261722e+01	GAP43;MAP1B;S100B
GO_Biological_Process_2021	skin development (GO:0043588)	3/80	1.052653e-02	1.351262e-01	0	0	7.016529e+00	3.195227e+01	TGM1;SPRR1A;IVL
GO_Biological_Process_2021	lipid biosynthetic process (GO:0008610)	3/80	1.052653e-02	1.351262e-01	0	0	7.016529e+00	3.195227e+01	LIPC;HSD3B2;FADS1
GO_Biological_Process_2021	cellular zinc ion homeostasis (GO:0006882)	2/28	1.086701e-02	1.353534e-01	0	0	1.376369e+01	6.223972e+01	MT2A;MT3
GO_Biological_Process_2021	regulation of small molecule metabolic process (GO:0062012)	2/28	1.086701e-02	1.353534e-01	0	0	1.376369e+01	6.223972e+01	DGKQ;RORC
GO_Biological_Process_2021	protein depolymerization (GO:0051261)	2/28	1.086701e-02	1.353534e-01	0	0	1.376369e+01	6.223972e+01	VPS4B;CFL1
GO_Biological_Process_2021	establishment of endothelial barrier (GO:0061028)	2/29	1.162927e-02	1.367305e-01	0	0	1.325325e+01	5.903304e+01	RDX;F2RL1
GO_Biological_Process_2021	regulation of T cell mediated cytotoxicity (GO:0001914)	2/29	1.162927e-02	1.367305e-01	0	0	1.325325e+01	5.903304e+01	CD1E;CD1B
GO_Biological_Process_2021	response to cadmium ion (GO:0046686)	2/29	1.162927e-02	1.367305e-01	0	0	1.325325e+01	5.903304e+01	MT2A;MT3
GO_Biological_Process_2021	response to zinc ion (GO:0010043)	2/29	1.162927e-02	1.367305e-01	0	0	1.325325e+01	5.903304e+01	MT2A;MT3
GO_Biological_Process_2021	lipid catabolic process (GO:0016042)	2/29	1.162927e-02	1.367305e-01	0	0	1.325325e+01	5.903304e+01	LIPC;MT3
GO_Biological_Process_2021	long-chain fatty acid metabolic process (GO:0001676)	3/83	1.162970e-02	1.367305e-01	0	0	6.752386e+00	3.007643e+01	HPGD;EPHX1;FADS1
GO_Biological_Process_2021	response to alcohol (GO:0097305)	2/30	1.241437e-02	1.406962e-01	0	0	1.277928e+01	5.608699e+01	HSD3B2;ADH6
GO_Biological_Process_2021	positive regulation of lipid kinase activity (GO:0090218)	2/30	1.241437e-02	1.406962e-01	0	0	1.277928e+01	5.608699e+01	FGR;F2
GO_Biological_Process_2021	long-chain fatty acid biosynthetic process (GO:0042759)	2/30	1.241437e-02	1.406962e-01	0	0	1.277928e+01	5.608699e+01	HPGD;FADS1
GO_Biological_Process_2021	zinc ion homeostasis (GO:0055069)	2/30	1.241437e-02	1.406962e-01	0	0	1.277928e+01	5.608699e+01	MT2A;MT3
GO_Biological_Process_2021	activation of protein kinase B activity (GO:0032148)	2/31	1.322202e-02	1.471974e-01	0	0	1.233799e+01	5.337257e+01	TXN;MT3
GO_Biological_Process_2021	prostaglandin metabolic process (GO:0006693)	2/31	1.322202e-02	1.471974e-01	0	0	1.233799e+01	5.337257e+01	HPGD;AKR1C2
GO_Biological_Process_2021	regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043281)	3/89	1.402920e-02	1.523911e-01	0	0	6.279387e+00	2.679172e+01	SYK;MT3;SNCA
GO_Biological_Process_2021	cardiac muscle tissue morphogenesis (GO:0055008)	2/32	1.405196e-02	1.523911e-01	0	0	1.192613e+01	5.086485e+01	TNNT2;MYH7
GO_Biological_Process_2021	positive regulation of interleukin-10 production (GO:0032733)	2/32	1.405196e-02	1.523911e-01	0	0	1.192613e+01	5.086485e+01	SYK;F2RL1
GO_Biological_Process_2021	neuron projection extension (GO:1990138)	2/33	1.490391e-02	1.575255e-01	0	0	1.154083e+01	4.854226e+01	MAP1B;IQGAP1
GO_Biological_Process_2021	primary alcohol metabolic process (GO:0034308)	2/33	1.490391e-02	1.575255e-01	0	0	1.154083e+01	4.854226e+01	RBP4;ADH6
GO_Biological_Process_2021	retinoid metabolic process (GO:0001523)	3/92	1.532652e-02	1.575255e-01	0	0	6.066803e+00	2.534814e+01	RBP4;AKR1B10;ADH6
GO_Biological_Process_2021	regulation of heart contraction (GO:0008016)	3/93	1.577352e-02	1.575255e-01	0	0	5.999091e+00	2.489276e+01	APELA;S100A1;TNNT2
GO_Biological_Process_2021	positive regulation of peptidyl-serine phosphorylation (GO:0033138)	3/93	1.577352e-02	1.575255e-01	0	0	5.999091e+00	2.489276e+01	TCL1B;TXN;SNCA
GO_Biological_Process_2021	B cell receptor signaling pathway (GO:0050853)	2/34	1.577760e-02	1.575255e-01	0	0	1.117962e+01	4.638607e+01	BLK;SYK
GO_Biological_Process_2021	cardiac muscle contraction (GO:0060048)	2/34	1.577760e-02	1.575255e-01	0	0	1.117962e+01	4.638607e+01	TNNT2;MYH7
GO_Biological_Process_2021	regulation of glucose metabolic process (GO:0010906)	2/34	1.577760e-02	1.575255e-01	0	0	1.117962e+01	4.638607e+01	DGKQ;RORC
GO_Biological_Process_2021	positive regulation of release of sequestered calcium ion into cytosol (GO:0051281)	2/34	1.577760e-02	1.575255e-01	0	0	1.117962e+01	4.638607e+01	F2;SNCA
GO_Biological_Process_2021	ventricular cardiac muscle tissue morphogenesis (GO:0055010)	2/34	1.577760e-02	1.575255e-01	0	0	1.117962e+01	4.638607e+01	TNNT2;MYH7
GO_Biological_Process_2021	negative regulation of cell death (GO:0060548)	3/94	1.622782e-02	1.607449e-01	0	0	5.932867e+00	2.444951e+01	VPS4B;MT3;SNCA
GO_Biological_Process_2021	regulation of blood circulation (GO:1903522)	2/35	1.667275e-02	1.625917e-01	0	0	1.084029e+01	4.437994e+01	S100A1;TNNT2
GO_Biological_Process_2021	response to exogenous dsRNA (GO:0043330)	2/35	1.667275e-02	1.625917e-01	0	0	1.084029e+01	4.437994e+01	RALB;IFIT1
GO_Biological_Process_2021	regulation of vesicle-mediated transport (GO:0060627)	3/96	1.715836e-02	1.660402e-01	0	0	5.804692e+00	2.359764e+01	FGR;SYK;AP2S1
GO_Biological_Process_2021	macrophage activation (GO:0042116)	2/36	1.758912e-02	1.664953e-01	0	0	1.052093e+01	4.250956e+01	SYK;SNCA
GO_Biological_Process_2021	positive regulation of T cell mediated immunity (GO:0002711)	2/36	1.758912e-02	1.664953e-01	0	0	1.052093e+01	4.250956e+01	CD1E;CD1B
GO_Biological_Process_2021	regulation of protein phosphorylation (GO:0001932)	5/266	1.760244e-02	1.664953e-01	0	0	3.481269e+00	1.406334e+01	FGR;CD4;RALB;F2;MT3
GO_Biological_Process_2021	regulation of peptidyl-serine phosphorylation (GO:0033135)	3/98	1.811823e-02	1.700950e-01	0	0	5.681914e+00	2.278923e+01	TCL1B;TXN;SNCA
GO_Biological_Process_2021	positive regulation of exocytosis (GO:0045921)	2/37	1.852642e-02	1.726388e-01	0	0	1.021982e+01	4.076234e+01	VPS4B;SNCA
GO_Biological_Process_2021	response to cAMP (GO:0051591)	2/38	1.948441e-02	1.762380e-01	0	0	9.935435e+00	3.912714e+01	STAT1;DGKQ
GO_Biological_Process_2021	positive regulation of insulin secretion (GO:0032024)	2/38	1.948441e-02	1.762380e-01	0	0	9.935435e+00	3.912714e+01	BLK;RBP4
GO_Biological_Process_2021	positive regulation of production of molecular mediator of immune response (GO:0002702)	2/38	1.948441e-02	1.762380e-01	0	0	9.935435e+00	3.912714e+01	RBP4;F2RL1
GO_Biological_Process_2021	synaptic vesicle endocytosis (GO:0048488)	2/38	1.948441e-02	1.762380e-01	0	0	9.935435e+00	3.912714e+01	MX1;SNCA
GO_Biological_Process_2021	cellular response to chemical stress (GO:0062197)	3/101	1.961314e-02	1.762380e-01	0	0	5.507143e+00	2.165164e+01	GSR;MT3;SNCA
GO_Biological_Process_2021	regulation of cell death (GO:0010941)	3/102	2.012616e-02	1.791927e-01	0	0	5.451240e+00	2.129110e+01	VPS4B;MT3;SNCA
GO_Biological_Process_2021	neutrophil activation involved in immune response (GO:0002283)	7/485	2.022684e-02	1.791927e-01	0	0	2.681436e+00	1.045960e+01	CFD;FGR;PSMD7;SYK;CEACAM6;DEGS1;IQGAP1
GO_Biological_Process_2021	endothelial cell migration (GO:0043542)	2/39	2.046281e-02	1.800155e-01	0	0	9.666423e+00	3.759413e+01	STAT1;PRKX
GO_Biological_Process_2021	antigen receptor-mediated signaling pathway (GO:0050851)	4/185	2.091862e-02	1.827474e-01	0	0	3.995337e+00	1.545043e+01	BLK;CD4;PSMD7;SYK
GO_Biological_Process_2021	positive regulation of cellular metabolic process (GO:0031325)	3/105	2.170945e-02	1.883482e-01	0	0	5.290107e+00	2.026115e+01	F2;MT3;SNCA
GO_Biological_Process_2021	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	3/106	2.225196e-02	1.897964e-01	0	0	5.238482e+00	1.993413e+01	FGR;FSHR;F2RL1
GO_Biological_Process_2021	positive regulation of protein serine/threonine kinase activity (GO:0071902)	3/106	2.225196e-02	1.897964e-01	0	0	5.238482e+00	1.993413e+01	TCL1B;RALB;SNCA
GO_Biological_Process_2021	epithelial cell migration (GO:0010631)	2/41	2.247986e-02	1.897964e-01	0	0	9.169785e+00	3.480058e+01	STAT1;PRKX
GO_Biological_Process_2021	heart contraction (GO:0060047)	2/41	2.247986e-02	1.897964e-01	0	0	9.169785e+00	3.480058e+01	TNNT2;MYH7
GO_Biological_Process_2021	positive regulation of ATPase activity (GO:0032781)	2/42	2.351800e-02	1.915142e-01	0	0	8.940090e+00	3.352524e+01	DNAJB1;TNNT2
GO_Biological_Process_2021	positive regulation of leukocyte mediated cytotoxicity (GO:0001912)	2/43	2.457554e-02	1.915142e-01	0	0	8.721600e+00	3.232228e+01	CD1E;CD1B
GO_Biological_Process_2021	positive regulation of peptide hormone secretion (GO:0090277)	2/43	2.457554e-02	1.915142e-01	0	0	8.721600e+00	3.232228e+01	BLK;RBP4
GO_Biological_Process_2021	regulation of protein serine/threonine kinase activity (GO:0071900)	3/111	2.507513e-02	1.915142e-01	0	0	4.994697e+00	1.840985e+01	TCL1B;RALB;SNCA
GO_Biological_Process_2021	cardiac ventricle morphogenesis (GO:0003208)	2/44	2.565224e-02	1.915142e-01	0	0	8.513514e+00	3.118606e+01	TNNT2;MYH7
GO_Biological_Process_2021	metal ion homeostasis (GO:0055065)	2/44	2.565224e-02	1.915142e-01	0	0	8.513514e+00	3.118606e+01	MT3;SNCA
GO_Biological_Process_2021	response to lipid (GO:0033993)	3/114	2.685746e-02	1.915142e-01	0	0	4.858968e+00	1.757592e+01	RBP4;VPS4B;SNCA
GO_Biological_Process_2021	positive regulation of kinase activity (GO:0033674)	3/114	2.685746e-02	1.915142e-01	0	0	4.858968e+00	1.757592e+01	CD4;IQGAP1;F2
